Timestamp,Vibration (Hz)
2024-04-03 01:30:00,36.95255937358269
2024-04-03 01:55:00,30.710880319100365
2024-04-03 02:00:00,47.78582205295346
2024-04-03 02:45:00,42.907070438260604
2024-04-03 03:10:00,31.93509876506471
2024-04-03 03:25:00,42.831223203095014
2024-04-03 03:45:00,42.62794920041068
2024-04-03 04:35:00,27.21196738680521
2024-04-03 05:50:00,35.50095155678803
2024-04-03 06:20:00,46.77674682459424
2024-04-03 06:45:00,42.79705621425769
2024-04-03 07:00:00,29.946940972015813
2024-04-03 07:05:00,45.65090604859805
2024-04-03 07:10:00,42.63787331877123
2024-04-03 07:15:00,22.134748555202982
2024-04-03 07:35:00,32.28236215451055
2024-04-03 07:50:00,29.96573099346814
2024-04-03 08:15:00,40.57930819433862
2024-04-03 08:25:00,28.47417279110011
2024-04-03 08:40:00,43.270127997627924
2024-04-03 09:10:00,49.19234488916999
2024-04-03 09:30:00,42.361636533132895
2024-04-03 09:50:00,26.72880449855135
2024-04-03 10:20:00,29.758854020690933
2024-04-03 11:40:00,44.0456045494802
2024-04-03 12:30:00,35.41563392620303
2024-04-03 12:35:00,35.26671666773168
2024-04-03 12:40:00,31.078423106466232
2024-04-03 12:45:00,42.854095566972205
2024-04-03 12:55:00,40.9162814572891
2024-04-03 13:10:00,47.62983563289728
2024-04-03 13:25:00,45.85072711362036
2024-04-03 13:35:00,44.378532542572444
2024-04-03 14:00:00,44.10155238186559
2024-04-03 14:10:00,43.79793689256002
2024-04-03 14:15:00,36.862183832077136
2024-04-03 14:45:00,42.03331796226775
2024-04-03 14:55:00,43.950503760017824
2024-04-03 15:00:00,44.47861501692209
2024-04-03 15:10:00,41.11099338887153
2024-04-03 15:35:00,44.51384426046755
2024-04-03 15:40:00,36.39290948233542
2024-04-03 16:25:00,31.8966104596989
2024-04-03 16:50:00,28.701365958873104
2024-04-03 16:55:00,46.142421025725625
2024-04-03 18:10:00,38.63877347148831
2024-04-03 18:15:00,30.02149897006308
2024-04-03 18:25:00,32.13582156721609
2024-04-03 18:40:00,28.57274973778118
2024-04-03 18:45:00,42.5760202732973
2024-04-03 19:15:00,39.252031918956746
2024-04-03 19:30:00,25.969764168783104
2024-04-03 19:40:00,42.35190001472198
2024-04-03 20:05:00,49.41106222826555
2024-04-03 20:10:00,22.025076400514656
2024-04-03 20:35:00,32.10803007084774
2024-04-03 20:50:00,44.25859576373432
2024-04-03 21:10:00,44.453706556885834
2024-04-03 21:20:00,28.05601268202821
2024-04-03 21:55:00,48.54269662536698
2024-04-03 22:05:00,22.762009582474263
2024-04-03 22:15:00,38.70946334870799
2024-04-03 22:35:00,43.648098242386624
2024-04-03 22:40:00,27.52679137073308
2024-04-03 23:30:00,42.08430209992138
2024-04-03 23:40:00,42.09605685004378
2024-04-04 00:15:00,20.46184675073925
2024-04-04 00:20:00,37.4877817041279
2024-04-04 00:55:00,43.910102438555256
2024-04-04 01:10:00,43.88448440456778
2024-04-04 01:30:00,43.76500857567103
2024-04-04 01:50:00,41.70343453550003
2024-04-04 02:05:00,38.39875054662137
2024-04-04 02:55:00,26.43219448979493
2024-04-04 03:00:00,28.12418984110917
2024-04-04 03:05:00,27.42679310839659
2024-04-04 03:40:00,43.59855210743017
2024-04-04 04:00:00,43.706648962426726
2024-04-04 04:20:00,42.28644481003817
2024-04-04 04:55:00,36.14995829767141
2024-04-04 05:20:00,43.62161080256999
2024-04-04 05:50:00,33.27636544444237
2024-04-04 07:10:00,39.65521143573014
2024-04-04 07:50:00,43.602787117300615
2024-04-04 08:05:00,43.87470861396063
2024-04-04 08:20:00,35.45016979129169
2024-04-04 08:30:00,30.706579255133303
