Timestamp,Vibration (Hz)
2024-04-03 01:30:00,22.6156539980959
2024-04-03 01:55:00,27.407978650518604
2024-04-03 02:00:00,47.78582205295346
2024-04-03 02:45:00,20.87509290935793
2024-04-03 03:10:00,32.07557076349375
2024-04-03 03:25:00,21.34733896986848
2024-04-03 03:45:00,42.62794920041068
2024-04-03 04:35:00,27.21196738680521
2024-04-03 05:50:00,35.50095155678803
2024-04-03 06:20:00,46.77674682459424
2024-04-03 06:45:00,26.14040327171852
2024-04-03 07:00:00,29.946940972015813
2024-04-03 07:05:00,45.65090604859805
2024-04-03 07:10:00,25.87885496011775
2024-04-03 07:15:00,22.134748555202982
2024-04-03 07:35:00,27.518636118395598
2024-04-03 07:50:00,29.96573099346814
2024-04-03 08:15:00,46.27649250551171
2024-04-03 08:25:00,28.47417279110011
2024-04-03 08:40:00,23.836004036672527
2024-04-03 09:10:00,33.35091813125407
2024-04-03 09:30:00,33.35990715071931
2024-04-03 09:50:00,26.72880449855135
2024-04-03 10:20:00,29.758854020690933
2024-04-03 11:40:00,43.41895152276672
2024-04-03 12:30:00,35.41563392620303
2024-04-03 12:35:00,29.05641561995101
2024-04-03 12:40:00,31.078423106466232
2024-04-03 12:45:00,47.98774587709016
2024-04-03 12:55:00,40.9162814572891
2024-04-03 13:10:00,47.62983563289728
2024-04-03 13:25:00,45.85072711362036
2024-04-03 13:35:00,41.74823702074991
2024-04-03 14:00:00,45.69611671243781
2024-04-03 14:10:00,41.81170284846171
2024-04-03 14:15:00,36.862183832077136
2024-04-03 14:45:00,42.03331796226775
2024-04-03 14:55:00,20.75580241877688
2024-04-03 15:00:00,25.689293556628193
2024-04-03 15:10:00,41.11099338887153
2024-04-03 15:35:00,44.51384426046755
2024-04-03 15:40:00,26.34170205863477
2024-04-03 16:25:00,31.8966104596989
2024-04-03 16:50:00,28.701365958873104
2024-04-03 16:55:00,46.142421025725625
2024-04-03 18:10:00,38.63877347148831
2024-04-03 18:15:00,30.02149897006308
2024-04-03 18:25:00,32.13582156721609
2024-04-03 18:40:00,28.57274973778118
2024-04-03 18:45:00,26.317581868345897
2024-04-03 19:15:00,39.252031918956746
2024-04-03 19:30:00,25.969764168783104
