Timestamp,Vibration (Hz)
2024-04-03 01:30:00,36.95255937358269
2024-04-03 01:55:00,30.710880319100365
2024-04-03 02:00:00,47.78582205295346
2024-04-03 02:45:00,48.27711397881123
2024-04-03 03:10:00,31.93509876506471
2024-04-03 03:25:00,21.34733896986848
2024-04-03 03:45:00,40.48074282273658
2024-04-03 04:35:00,39.11678827587986
2024-04-03 05:50:00,35.50095155678803
2024-04-03 06:20:00,46.77674682459424
2024-04-03 06:45:00,26.14040327171852
2024-04-03 07:00:00,29.946940972015813
2024-04-03 07:05:00,45.65090604859805
2024-04-03 07:10:00,36.16657644619282
2024-04-03 07:15:00,22.134748555202982
2024-04-03 07:35:00,33.968598457196954
2024-04-03 07:50:00,29.96573099346814
2024-04-03 08:15:00,46.27649250551171
2024-04-03 08:25:00,29.452111689692693
2024-04-03 08:40:00,29.503184650555415
2024-04-03 09:10:00,49.19234488916999
2024-04-03 09:30:00,26.91249986352049
2024-04-03 09:50:00,34.22867534392859
2024-04-03 10:20:00,29.758854020690933
2024-04-03 11:40:00,43.41895152276672
2024-04-03 12:30:00,35.41563392620303
2024-04-03 12:35:00,35.26671666773168
2024-04-03 12:40:00,31.078423106466232
2024-04-03 12:45:00,38.05988218496314
2024-04-03 12:55:00,40.9162814572891
2024-04-03 13:10:00,38.36860665841865
2024-04-03 13:25:00,45.85072711362036
2024-04-03 13:35:00,44.212127116001085
2024-04-03 14:00:00,35.62903938600506
2024-04-03 14:10:00,33.913238139593595
2024-04-03 14:15:00,36.862183832077136
2024-04-03 14:45:00,42.03331796226775
2024-04-03 14:55:00,20.75580241877688
2024-04-03 15:00:00,29.703461932098495
2024-04-03 15:10:00,41.11099338887153
2024-04-03 15:35:00,44.51384426046755
2024-04-03 15:40:00,36.39290948233542
2024-04-03 16:25:00,31.8966104596989
2024-04-03 16:50:00,28.701365958873104
2024-04-03 16:55:00,46.142421025725625
2024-04-03 18:10:00,38.63877347148831
2024-04-03 18:15:00,38.50023861864921
2024-04-03 18:25:00,32.13582156721609
2024-04-03 18:40:00,41.389830805416565
2024-04-03 18:45:00,32.98300638797788
2024-04-03 19:15:00,39.252031918956746
2024-04-03 19:30:00,44.4791149924948
2024-04-03 19:40:00,42.52819395089955
2024-04-03 20:05:00,40.93666408671607
2024-04-03 20:10:00,22.025076400514656
2024-04-03 20:35:00,39.59512730414319
2024-04-03 20:50:00,32.68185910681797
2024-04-03 21:10:00,26.159988161203994
2024-04-03 21:20:00,38.46405073603515
2024-04-03 21:55:00,48.54269662536698
2024-04-03 22:05:00,22.762009582474263
2024-04-03 22:15:00,38.70946334870799
2024-04-03 22:35:00,32.422501068113334
2024-04-03 22:40:00,29.85945528408654
2024-04-03 23:30:00,28.392191911859783
2024-04-03 23:40:00,42.09605685004378
2024-04-04 00:15:00,28.32143493126663
2024-04-04 00:20:00,37.4877817041279
2024-04-04 00:55:00,40.17381494075087
2024-04-04 01:10:00,30.007190781442738
2024-04-04 01:30:00,29.87312076623961
2024-04-04 01:50:00,29.839697324038475
2024-04-04 02:05:00,38.39875054662137
2024-04-04 02:55:00,26.43219448979493
2024-04-04 03:00:00,29.727020824250665
2024-04-04 03:05:00,27.42679310839659
2024-04-04 03:40:00,31.603404027871726
2024-04-04 04:00:00,33.22148117581362
2024-04-04 04:20:00,42.28644481003817
2024-04-04 04:55:00,36.14995829767141
2024-04-04 05:20:00,43.62161080256999
2024-04-04 05:50:00,33.27636544444237
2024-04-04 07:10:00,39.65521143573014
2024-04-04 07:50:00,44.423770567734856
2024-04-04 08:05:00,28.67562338887849
2024-04-04 08:20:00,35.45016979129169
2024-04-04 08:30:00,30.706579255133303
