Timestamp,Vibration (Hz)
2024-04-03 01:30:00,41.35680544761016
2024-04-03 01:55:00,44.421540985419995
2024-04-03 02:00:00,45.398269107918026
2024-04-03 02:45:00,20.87509290935793
2024-04-03 03:10:00,31.93509876506471
2024-04-03 03:25:00,21.34733896986848
2024-04-03 03:45:00,42.62794920041068
2024-04-03 04:35:00,42.330017423988096
2024-04-03 05:50:00,35.50095155678803
2024-04-03 06:20:00,46.77674682459424
2024-04-03 06:45:00,26.14040327171852
2024-04-03 07:00:00,43.40302003778817
2024-04-03 07:05:00,45.65090604859805
2024-04-03 07:10:00,39.32168560838588
2024-04-03 07:15:00,22.134748555202982
2024-04-03 07:35:00,32.28236215451055
2024-04-03 07:50:00,44.69950346460652
2024-04-03 08:15:00,44.88007642226309
2024-04-03 08:25:00,28.47417279110011
2024-04-03 08:40:00,23.836004036672527
2024-04-03 09:10:00,49.19234488916999
2024-04-03 09:30:00,26.91249986352049
2024-04-03 09:50:00,26.72880449855135
2024-04-03 10:20:00,44.938916917766406
2024-04-03 11:40:00,44.20474696292743
2024-04-03 12:30:00,35.41563392620303
2024-04-03 12:35:00,44.13740514763616
2024-04-03 12:40:00,31.078423106466232
2024-04-03 12:45:00,47.98774587709016
2024-04-03 12:55:00,40.9162814572891
2024-04-03 13:10:00,47.62983563289728
2024-04-03 13:25:00,45.35105683863317
2024-04-03 13:35:00,44.212127116001085
2024-04-03 14:00:00,45.69611671243781
2024-04-03 14:10:00,41.81170284846171
2024-04-03 14:15:00,36.862183832077136
2024-04-03 14:45:00,42.03331796226775
2024-04-03 14:55:00,20.75580241877688
2024-04-03 15:00:00,45.07457581986391
2024-04-03 15:10:00,44.85333262086825
2024-04-03 15:35:00,44.51384426046755
2024-04-03 15:40:00,36.39290948233542
2024-04-03 16:25:00,31.8966104596989
2024-04-03 16:50:00,43.186597905083445
2024-04-03 16:55:00,46.142421025725625
2024-04-03 18:10:00,38.63877347148831
2024-04-03 18:15:00,37.486131239330206
2024-04-03 18:25:00,32.13582156721609
2024-04-03 18:40:00,40.93382364231529
2024-04-03 18:45:00,40.68483227772114
2024-04-03 19:15:00,39.252031918956746
2024-04-03 19:30:00,42.31016358638436
2024-04-03 19:40:00,42.52819395089955
2024-04-03 20:05:00,40.99889227806078
2024-04-03 20:10:00,22.025076400514656
2024-04-03 20:35:00,32.10803007084774
2024-04-03 20:50:00,32.68185910681797
2024-04-03 21:10:00,26.159988161203994
2024-04-03 21:20:00,28.05601268202821
2024-04-03 21:55:00,48.54269662536698
2024-04-03 22:05:00,44.82400665362995
2024-04-03 22:15:00,38.70946334870799
2024-04-03 22:35:00,48.95046108363415
2024-04-03 22:40:00,27.52679137073308
2024-04-03 23:30:00,41.60969870384826
2024-04-03 23:40:00,46.43096876174716
2024-04-04 00:15:00,45.68768217666397
2024-04-04 00:20:00,45.0090466152928
2024-04-04 00:55:00,47.927404026819566
2024-04-04 01:10:00,20.24959826681576
2024-04-04 01:30:00,47.436459915456766
2024-04-04 01:50:00,41.70343453550003
2024-04-04 02:05:00,40.040203292323525
2024-04-04 02:55:00,26.43219448979493
2024-04-04 03:00:00,44.75297022163916
2024-04-04 03:05:00,27.42679310839659
2024-04-04 03:40:00,43.05384762471172
2024-04-04 04:00:00,47.98131524398284
2024-04-04 04:20:00,44.88876895451724
2024-04-04 04:55:00,45.17280773674028
2024-04-04 05:20:00,43.62161080256999
2024-04-04 05:50:00,33.27636544444237
2024-04-04 07:10:00,39.65521143573014
2024-04-04 07:50:00,44.423770567734856
2024-04-04 08:05:00,42.45782115168538
2024-04-04 08:20:00,35.45016979129169
2024-04-04 08:30:00,30.706579255133303
2024-04-04 08:45:00,43.67878544959056
2024-04-04 09:30:00,23.077038877507693
2024-04-04 09:50:00,45.2712755939677
2024-04-04 10:30:00,45.6978820090995
2024-04-04 11:30:00,22.506630125320694
2024-04-04 11:55:00,30.62813981651647
2024-04-04 12:35:00,27.026101127790024
2024-04-04 12:40:00,43.11809607471624
2024-04-04 13:15:00,40.89289421108322
2024-04-04 13:20:00,41.06438288545488
2024-04-04 14:20:00,44.372032728121226
2024-04-04 15:00:00,44.546530859042655
2024-04-04 15:45:00,36.06969798042736
2024-04-04 16:00:00,45.299785033636496
2024-04-04 16:20:00,33.538823390877646
2024-04-04 16:30:00,45.64922058684423
2024-04-04 16:50:00,31.634782697507937
2024-04-04 17:05:00,26.10418227492788
2024-04-04 17:15:00,43.39120241809948
2024-04-04 17:25:00,44.79136165385694
2024-04-04 17:30:00,49.04197436152277
2024-04-04 17:35:00,21.99694183742669
2024-04-04 17:45:00,40.48192970658367
2024-04-04 18:05:00,49.91547061708852
2024-04-04 18:25:00,45.31766048332324
2024-04-04 18:40:00,45.48174416400592
2024-04-04 19:25:00,20.159404270050377
2024-04-04 19:55:00,37.51140763194092
2024-04-04 21:00:00,47.24685466100969
2024-04-04 21:20:00,46.6738377182003
2024-04-04 21:40:00,34.21763660348308
2024-04-04 22:30:00,25.63761142445969
2024-04-04 22:40:00,40.88468435413776
2024-04-04 22:45:00,31.483962933091632
2024-04-05 00:30:00,22.65154840953556
2024-04-05 00:35:00,40.96846485462157
2024-04-05 00:55:00,27.78729347825148
2024-04-05 01:05:00,46.37557317803743
2024-04-05 01:10:00,27.30190049655592
2024-04-05 01:15:00,39.29206081264341
2024-04-05 02:35:00,29.799177482777328
2024-04-05 02:45:00,43.04004061186196
2024-04-05 02:50:00,44.36982445294669
2024-04-05 02:55:00,44.036733701307554
2024-04-05 03:10:00,41.3133948122791
2024-04-05 04:35:00,38.738421443435946
2024-04-05 04:50:00,37.428511396645376
2024-04-05 04:55:00,43.37857693321635
2024-04-05 05:00:00,42.70190501205704
2024-04-05 06:00:00,49.43353723603807
2024-04-05 06:35:00,40.24358906502232
2024-04-05 06:40:00,40.32594841651054
2024-04-05 06:50:00,48.25075959974092
2024-04-05 07:10:00,40.91407417675428
